player,matches,wins,losses,rpw,rpw_in_play,vs_ace_pct,vs_df_pct,vs_first_win_pct,vs_second_win_pct,break_pct,pts_per_return_game,pts_won_per_return_game,median_opp_rank,mean_opp_rank
Kamil Majchrzak,8,6,2,0.36766809728183114,0.375,0.08869814020028613,0.04148783977110158,0.29425837320574166,0.47686832740213525,0.21296296296296297,6.472222222222222,2.3796296296296298,22.5,65.0
Lorenzo Sonego,6,3,3,0.30000000000000004,0.3016393442622951,0.07352941176470588,0.029411764705882353,0.23399558498896245,0.43171806167400884,0.11711711711711711,6.126126126126126,1.837837837837838,35.0,36.833333333333336
Marco Trungelliti,2,0,2,0.3535353535353535,0.3745019920318725,0.11784511784511785,0.037037037037037035,0.22631578947368425,0.5794392523364487,0.12195121951219512,7.2439024390243905,2.5609756097560976,125.5,125.5
Marcos Giron,7,3,4,0.33233082706766914,0.34569983136593596,0.08421052631578947,0.02406015037593985,0.2831050228310502,0.42731277533039647,0.1588785046728972,6.214953271028038,2.0654205607476634,39.0,64.71428571428571
Marin Cilic,5,2,3,0.3402061855670103,0.36363636363636365,0.15463917525773196,0.05154639175257732,0.26104417670682734,0.48201438848920863,0.18181818181818182,5.878787878787879,2.0,33.0,28.4
Martin Damm,5,2,3,0.2896995708154506,0.303030303030303,0.11802575107296137,0.032188841201716736,0.20598006644518274,0.4424242424242424,0.09210526315789473,6.131578947368421,1.7763157894736843,44.0,49.0
Martin Landaluce,5,1,4,0.3125,0.3168831168831169,0.13958333333333334,0.058333333333333334,0.19661016949152543,0.4972972972972973,0.11842105263157894,6.315789473684211,1.9736842105263157,77.0,114.2
Mattia Bellucci,6,3,3,0.33580705009276435,0.35699373695198333,0.09276437847866419,0.01855287569573284,0.2823529411764706,0.42713567839195976,0.1590909090909091,6.125,2.0568181818181817,26.0,30.333333333333332
Miomir Kecmanovic,5,2,3,0.2931392931392931,0.3129770992366412,0.14553014553014554,0.037422037422037424,0.196078431372549,0.46285714285714286,0.07692307692307693,6.166666666666667,1.8076923076923077,62.0,99.8
Pablo Carreno Busta,2,1,1,0.38528138528138534,0.39,0.08658008658008658,0.047619047619047616,0.26119402985074625,0.5567010309278351,0.1875,7.21875,2.78125,33.5,33.5
Quentin Halys,5,2,3,0.3577023498694517,0.3735294117647059,0.08616187989556136,0.02610966057441253,0.2666666666666667,0.5104895104895104,0.1935483870967742,6.17741935483871,2.2096774193548385,92.0,110.8
Rinky Hijikata,6,3,3,0.3510054844606947,0.383442265795207,0.1316270566727605,0.029250457038391225,0.23188405797101452,0.5544554455445545,0.16279069767441862,6.3604651162790695,2.2325581395348837,32.0,67.33333333333333
Roman Andres Burruchaga,2,0,2,0.3058823529411765,0.28846153846153844,0.041176470588235294,0.041176470588235294,0.27,0.3571428571428571,0.10714285714285714,6.071428571428571,1.8571428571428572,62.0,62.0
Roman Safiullin,5,3,2,0.35493372606774665,0.37478411053540583,0.11192930780559647,0.035346097201767304,0.2800875273522976,0.509009009009009,0.18,6.79,2.41,27.0,39.0
Sho Shimabukuro,6,3,3,0.31734317343173435,0.3348623853211009,0.14760147601476015,0.04797047970479705,0.2171428571428572,0.5,0.125,6.159090909090909,1.9545454545454546,40.0,52.2
Stefanos Tsitsipas,3,1,2,0.30932203389830504,0.3221153846153846,0.09322033898305085,0.025423728813559324,0.21333333333333337,0.4767441860465116,0.13513513513513514,6.378378378378378,1.972972972972973,34.0,53.333333333333336
Tallon Griekspoor,4,1,3,0.3128491620111732,0.3355263157894737,0.12290502793296089,0.027932960893854747,0.2557077625570776,0.40287769784172667,0.14754098360655737,5.868852459016393,1.8360655737704918,88.0,111.25
Terence Atmane,5,1,4,0.2600472813238771,0.26415094339622647,0.09456264775413711,0.028368794326241134,0.1773584905660377,0.3987341772151899,0.06944444444444445,5.875,1.5277777777777777,50.0,44.4
Valentin Royer,3,1,2,0.31512605042016806,0.3188405797101449,0.09243697478991597,0.037815126050420166,0.19594594594594594,0.5111111111111111,0.17073170731707318,5.804878048780488,1.829268292682927,63.0,89.33333333333333
Vit Kopriva,5,2,3,0.30681818181818177,0.3380281690140845,0.1590909090909091,0.03409090909090909,0.2100840336134454,0.5087719298245614,0.16923076923076924,5.415384615384616,1.6615384615384616,63.0,60.8
Yannick Hanfmann,8,4,4,0.32307692307692304,0.3517587939698492,0.13566433566433567,0.02937062937062937,0.25806451612903225,0.4703196347031964,0.10377358490566038,6.745283018867925,2.1792452830188678,47.0,46.125
Zachary Svajda,4,2,2,0.3467336683417085,0.36571428571428577,0.09547738693467336,0.02512562814070352,0.27667984189723316,0.46896551724137936,0.22727272727272727,6.03030303030303,2.090909090909091,36.5,49.5
