player,matches,wins,losses,match_win_pct,spw,spw_in_play,aces,ace_pct,dfs,df_pct,df_pct_2nd,first_in_pct,first_win_pct,second_win_pct,second_win_pct_in_play,hold_pct,pts_per_service_game,pts_lost_per_service_game
Felix Auger Aliassime,45,33,12,0.7333333333333333,0.7048153034300791,0.6801948051948052,461.0,0.15204485488126648,107.0,0.03529023746701847,0.1096311475409836,0.6781002638522428,0.7850194552529183,0.5358606557377049,0.6018411967779056,0.8977955911823647,6.076152304609218,1.7935871743486973
Flavio Cobolli,36,20,16,0.5555555555555556,0.6331051147805075,0.6248275862068966,213.0,0.08578332662102296,95.0,0.038260169150221505,0.08837209302325581,0.5670559806685461,0.7215909090909091,0.5172093023255814,0.5673469387755102,0.7859007832898173,6.483028720626632,2.3785900783289815
Frances Tiafoe,35,21,14,0.6,0.650438946528332,0.6357142857142857,206.0,0.08220271348762968,60.0,0.023942537909018357,0.05752636625119847,0.5837988826815642,0.7423103212576897,0.5215723873441994,0.5534079348931842,0.8132992327365729,6.40920716112532,2.2404092071611252
Francisco Cerundolo,27,14,13,0.5185185185185185,0.6159614354579539,0.6081871345029239,110.0,0.05891805034815212,47.0,0.025174076057846814,0.0649171270718232,0.6122121049812533,0.68416447944007,0.5082872928176796,0.5435745937961596,0.7385159010600707,6.597173144876325,2.5335689045936394
Hubert Hurkacz,17,8,9,0.47058823529411764,0.6951833213515457,0.6510560146923783,258.0,0.1854780733285406,44.0,0.03163191948238677,0.08979591836734693,0.6477354421279655,0.802441731409545,0.49795918367346936,0.547085201793722,0.9022222222222223,6.182222222222222,1.8844444444444444
Ignacio Buse,8,5,3,0.625,0.6393162393162393,0.62708719851577,36.0,0.06153846153846154,10.0,0.017094017094017096,0.044642857142857144,0.6170940170940171,0.6925207756232687,0.5535714285714286,0.5794392523364486,0.7578947368421053,6.157894736842105,2.221052631578947
Jakub Mensik,39,26,13,0.6666666666666666,0.6601575882151421,0.6430703624733476,419.0,0.14354230900993492,155.0,0.05310037684138404,0.13236549957301452,0.5988352175402535,0.7906178489702517,0.4654141759180188,0.5364173228346457,0.841304347826087,6.345652173913043,2.1565217391304348
Jan Lennard Struff,18,6,12,0.3333333333333333,0.6359447004608295,0.6222943722943723,115.0,0.10599078341013825,46.0,0.0423963133640553,0.11330049261083744,0.6258064516129033,0.7216494845360825,0.49261083743842365,0.5555555555555556,0.7670454545454546,6.1647727272727275,2.2443181818181817
Jannik Sinner,43,40,3,0.9302325581395349,0.7336276674025018,0.7045553145336225,370.0,0.13612950699043413,43.0,0.01582045621780721,0.048478015783540024,0.6736571008094187,0.8104860731840524,0.5749718151071026,0.6042654028436019,0.940552016985138,5.770700636942675,1.5371549893842889
Jiri Lehecka,35,21,14,0.6,0.675512104283054,0.6504494976203067,221.0,0.10288640595903166,36.0,0.01675977653631285,0.04851752021563342,0.654562383612663,0.7510668563300142,0.532345013477089,0.5594900849858357,0.8625730994152047,6.280701754385965,2.038011695906433
Joao Fonseca,21,15,6,0.7142857142857143,0.6594556873691556,0.6495327102803738,111.0,0.07745987438939288,38.0,0.026517794836008374,0.07933194154488518,0.6657362177250523,0.7253668763102725,0.5281837160751566,0.5736961451247166,0.8348214285714286,6.397321428571429,2.1785714285714284
Juan Manuel Cerundolo,12,6,6,0.5,0.6384535005224661,0.633769322235434,78.0,0.08150470219435736,38.0,0.03970741901776385,0.08315098468271334,0.522466039707419,0.742,0.5251641137855579,0.5727923627684964,0.782312925170068,6.510204081632653,2.3537414965986394
Karen Khachanov,24,9,15,0.375,0.6751592356687898,0.6534765404183154,222.0,0.1087702106810387,50.0,0.02449779519843214,0.06839945280437756,0.6418422341989221,0.7580152671755725,0.5266757865937073,0.5653450807635829,0.8619631901840491,6.2607361963190185,2.0337423312883436
Learner Tien,48,34,14,0.7083333333333334,0.6467491445117136,0.6502242152466368,282.0,0.07423006054224796,172.0,0.04527507238747039,0.12121212121212122,0.6264806528033693,0.7176470588235294,0.5278365045806906,0.6006415396952687,0.8049586776859504,6.279338842975206,2.2181818181818183
Lorenzo Musetti,43,28,15,0.6511627906976745,0.663926651912741,0.6585623678646935,231.0,0.07303193171040152,94.0,0.02971862156180841,0.08333333333333333,0.6433765412582991,0.7243243243243244,0.5549645390070922,0.6054158607350096,0.8443579766536965,6.153696498054475,2.068093385214008
Luca Van Assche,4,0,4,0.0,0.6,0.6133333333333333,17.0,0.050746268656716415,18.0,0.05373134328358209,0.13740458015267176,0.608955223880597,0.6666666666666666,0.4961832061068702,0.5752212389380531,0.7659574468085106,7.127659574468085,2.851063829787234
Luciano Darderi,25,10,15,0.4,0.6246056782334385,0.6111443978430198,168.0,0.08832807570977919,65.0,0.0341745531019979,0.0885558583106267,0.6140904311251314,0.714041095890411,0.4822888283378747,0.5291479820627802,0.7575757575757576,6.404040404040404,2.404040404040404
Mariano Navone,14,4,10,0.2857142857142857,0.610051993067591,0.61731843575419,41.0,0.03552859618717504,39.0,0.033795493934142114,0.10236220472440945,0.669844020797227,0.6636481241914618,0.5013123359580053,0.5584795321637427,0.7428571428571429,6.594285714285714,2.5714285714285716
Matteo Arnaldi,13,3,10,0.23076923076923078,0.6179540709812108,0.6119221411192214,89.0,0.09290187891440502,47.0,0.049060542797494784,0.11604938271604938,0.5772442588726514,0.7305605786618445,0.4641975308641975,0.5251396648044693,0.7278481012658228,6.063291139240507,2.3164556962025316
Matteo Berrettini,23,13,10,0.5652173913043478,0.6834992887624467,0.6514767932489451,189.0,0.13442389758179232,32.0,0.02275960170697013,0.0642570281124498,0.6458036984352774,0.7566079295154186,0.5502008032128514,0.5879828326180258,0.8640350877192983,6.166666666666667,1.9517543859649122
Novak Djokovic,19,15,4,0.7894736842105263,0.6835839598997494,0.6754075124025514,138.0,0.08646616541353383,47.0,0.02944862155388471,0.0865561694290976,0.6597744360902256,0.7568850902184235,0.5414364640883977,0.592741935483871,0.8697318007662835,6.114942528735632,1.9348659003831417
Nuno Borges,34,18,16,0.5294117647058824,0.6679389312977099,0.6567357512953368,229.0,0.08740458015267176,75.0,0.02862595419847328,0.0847457627118644,0.6622137404580153,0.7561959654178675,0.49491525423728816,0.5407407407407407,0.8529411764705882,6.421568627450981,2.1323529411764706
Rafael Jodar,27,17,10,0.6296296296296297,0.6338661338661339,0.6326975476839237,108.0,0.053946053946053944,59.0,0.029470529470529472,0.07898259705488621,0.6268731268731269,0.6892430278884463,0.5408299866131191,0.5872093023255814,0.7813504823151125,6.437299035369775,2.356913183279743
Raphael Collignon,20,10,10,0.5,0.6534267912772586,0.6605672461116194,117.0,0.0911214953271028,74.0,0.05763239875389408,0.16554809843400448,0.6518691588785047,0.7574671445639187,0.45861297539149887,0.5495978552278821,0.8375634517766497,6.517766497461929,2.2588832487309647
Taylor Fritz,48,31,17,0.6458333333333334,0.6954384048074297,0.6558485463150777,606.0,0.16552854411363016,97.0,0.026495493034689975,0.07601880877742946,0.6514613493580989,0.7874213836477988,0.5235109717868338,0.5665818490245971,0.8834459459459459,6.184121621621622,1.883445945945946
Thiago Agustin Tirante,15,10,5,0.6666666666666666,0.681586978636826,0.655980271270037,138.0,0.14038657171922686,34.0,0.03458799593082401,0.07727272727272727,0.5523906408952187,0.7808471454880295,0.5590909090909091,0.6059113300492611,0.8313253012048193,5.921686746987952,1.8855421686746987
Tomas Martin Etcheverry,26,13,13,0.5,0.6749869994799792,0.6501492537313432,209.0,0.10868434737389496,39.0,0.0202808112324493,0.061806656101426306,0.671866874674987,0.7422600619195047,0.5372424722662441,0.5726351351351351,0.8486842105263158,6.3256578947368425,2.0559210526315788
Tommy Paul,28,18,10,0.6428571428571429,0.6865321445330831,0.6691449814126395,203.0,0.09526044110746129,45.0,0.02111684655091506,0.054945054945054944,0.6156733927733459,0.7667682926829268,0.557997557997558,0.5904392764857881,0.8717948717948718,6.071225071225071,1.9031339031339032
Ugo Humbert,35,19,16,0.5428571428571428,0.6780766096169519,0.6716768435885392,234.0,0.09535452322738386,91.0,0.037082314588427055,0.10022026431718062,0.6299918500407498,0.759379042690815,0.539647577092511,0.5997552019583844,0.8582278481012658,6.2126582278481015,2.0
Valentin Vacherot,33,22,11,0.6666666666666666,0.6843792945487861,0.665929203539823,290.0,0.13284470911589555,85.0,0.03893724232707284,0.11318242343541944,0.6559780119102153,0.7660614525139665,0.5286284953395473,0.5960960960960962,0.8725212464589235,6.18413597733711,1.951841359773371
Zizou Bergs,32,15,17,0.46875,0.6491144088080422,0.6473565804274466,205.0,0.09813307802776448,106.0,0.05074198180947822,0.11817168338907469,0.5706079463858306,0.7340604026845637,0.5362318840579711,0.6080910240202275,0.8042813455657493,6.388379204892966,2.241590214067278
